百 | bai 15349
袂 | mei 223
喔 | wo 46
茛 | gen 186
箠 | chui 35
尥 | niao 2 (<S> liao 1 )蹶 liao 1
佃 | dian 98
拆 | chai 570 )烂 ca 1
擊 | ji 3
蛞 | kuo 9
铪 | ha 83
蝳 | dai 2
长 | chang 42881 (生 zhang 479 (队 zhang 337 (成 zhang 279 (增 zhang 269 )的 zhang 217 )叶 zhang 167 )老 zhang 124 (家 zhang 112 )者 zhang 111 )大 zhang 104 )在 zhang 93 (校 zhang 77 (年 zhang 67 (部 zhang 65 (船 zhang 65 )因 zhang 63 (道 zhang 57 (族 zhang 56 (酋 zhang 54 )角 zhang 49 (一 zhang 45 (见 zhang 44 (为 zhang 44 )刺 zhang 43 (师 zhang 42 (镇 zhang 40 (局 zhang 40 )率 zhang 40 )子 zhang 39 )之 zhang 35 )嘴 zhang 35 )史 zhang 35 )孙 zhang 34 )公 zhang 34 (院 zhang 33 )官 zhang 31 (村 zhang 31 )素 zhang 31 )激 zhang 29 )成 zhang 29 (首 zhang 27 )股 zhang 27 (官 zhang 25 (组 zhang 25 (会 zhang 25 (消 zhang 22 (工 zhang 21 (班 zhang 20 )有 zhang 20 (学 zhang 18 )幼 zhang 18 )得 zhang 18 )根 zhang 17 )会 zhang 17 (站 zhang 17 (我 zhang 17 (连 zhang 16 (乡 zhang 16 )证 zhang 15 )满 zhang 15 )书 zhang 15 )混 zhang 15 (馆 zhang 15 )吏 zhang 15 (渐 zhang 15 (助 zhang 14 (粒 zhang 14 )了 zhang 13 )房 zhang 12 (尊 zhang 12 (探 zhang 12 (营 zhang 12 (亭 zhang 12 (物 zhang 11 (科 zhang 11 )高 zhang 11 (总 zhang 11 )好 zhang 11 )牙 zhang 11 )兄 zhang 11 )滩 zhang 10 )进 zhang 10 )负 zhang 10 )护 zhang 10 )机 zhang 10 )学 zhang 10 )经 zhang 10 )速 zhang 10 )理 zhang 10 )论 zhang 9 )抑 zhang 9 (署 zhang 9 )室 zhang 9 (曹 zhang 9 (警 zhang 9 (狱 zhang 8 (球 zhang 8 )苗 zhang 8 )女 zhang 8 (杜 zhang 8 )国 zhang 8 )过 zhang 7 )趋 zhang 7 (教 zhang 7 )办 zhang 7 )助 zhang 7 (保 zhang 7 (信 zhang 7 (利 zhang 6 (善 zhang 6 )价 zhang 6 )上 zhang 6 )技 zhang 6 (夏 zhang 6 )调 zhang 6 (庭 zhang 6 (股 zhang 6 )家 zhang 6 (户 zhang 6 (藤 zhang 6 )类 zhang 6 (易 zhang 6 )势 zhang 6 )分 zhang 6 (旅 zhang 6 (议 zhang 6 )量 zhang 6 )雷 zhang 6 )阻 zhang 6 )眼 zhang 6 )迟 zhang 5 (回 zhang 5 )我 zhang 5 (境 zhang 5 )草 zhang 5 )潜 zhang 5 )故 zhang 5 )食 zhang 5 )系 zhang 5 (舰 zhang 5 )王 zhang 5 )博 zhang 5 (次 zhang 5 )酒 zhang 5 (费 zhang 5 )着 zhang 5 (滋 zhang 5 )男 zhang 5 (武 zhang 4 (逢 zhang 4 (相 zhang 4 )贰 zhang 4 )阶 zhang 4 (室 zhang 4 )第 zhang 4 )要 zhang 4 )库 zhang 4 )快 zhang 4 )当 zhang 4 )张 zhang 4 )君 zhang 4 )现 zhang 4 (课 zhang 4 )皮 zhang 4 (宗 zhang 4 (财 zhang 4 )阿 zhang 4 (也 zhang 4 (兄 zhang 3 )徽 zhang 3 )识 zhang 3 )该 zhang 3 (遇 zhang 3 )欧 zhang 3 (玄 zhang 3 )介 zhang 3 (疯 zhang 3 )连 zhang 3 )洛 zhang 3 )扃 zhang 3 (耶 zhang 3 )肽 zhang 3 )恸 zhang 3 )怎 zhang 3 )李 zhang 3 (层 zhang 3 (平 zhang 3 )放 zhang 3 )坐 zhang 3 )预 zhang 3 (才 zhang 3 )社 zhang 3 )黑 zhang 3 )网 zhang 3 )巴 zhang 3 )加 zhang 3 )协 zhang 3 )烧 zhang 3 )催 zhang 3 )重 zhang 3 )毋 zhang 2 )倚 zhang 2 )毫 zhang 2 )训 zhang 2 )朋 zhang 2 (勤 zhang 2 )函 zhang 2 (则 zhang 2 (刚 zhang 2 (判 zhang 2 )从 zhang 2 )他 zhang 2 )膜 zhang 2 )争 zhang 2 )亦 zhang 2 )亲 zhang 2 (甫 zhang 2 )同 zhang 2 )主 zhang 2 )迅 zhang 2 )促 zhang 2 )辈 zhang 2 )轮 zhang 2 )母 zhang 2 (矿 zhang 2 )汤 zhang 2 (睛 zhang 2 )谱 zhang 2 (皇 zhang 2 )深 zhang 2 (集 zhang 2 )液 zhang 2 (陪 zhang 2 )芋 zhang 2 )芽 zhang 2 (夕 zhang 2 (失 zhang 2 )批 zhang 2 (值 zhang 2 )战 zhang 2 )莺 zhang 2 (塔 zhang 2 )尽 zhang 2 (确 zhang 2 (简 zhang 2 )悠 zhang 2 )职 zhang 2 (窦 zhang 2 )膘 zhang 2 (威 zhang 2 )羁 zhang 2 (卡 zhang 2 )虎 zhang 2 )阅 zhang 2 )昌 zhang 2 )显 zhang 2 (岩 zhang 2 )枯 zhang 2 (尉 zhang 2 )袋 zhang 2 (弥 zhang 2 (庶 zhang 2 )断 zhang 2 (常 zhang 2 )骂 zhang 2 )定 zhang 2 (聪 zhang 2 )磷 zhang 2 )频 zhang 2 (护 zhang 2 )霉 zhang 2 )委 zhang 2 )称 zhang 2 )奏 zhang 2 )奥 zhang 2 )饮 zhang 2 (施 zhang 2 )布 zhang 2 (祖 zhang 2 )忽 zhang 2 )律 zhang 2 )齐 zhang 2 (携 zhang 2 (忧 zhang 2 (查 zhang 2 )层 zhang 2 (俱 zhang 2 )就 zhang 2 )盾 zhang 2 )索 zhang 2 (晶 zhang 2 )劲 zhang 2 )版 zhang 2 )创 zhang 2 (袋 zhang 2 )取 zhang 2 (梗 zhang 2 )卡 zhang 2 )吴 zhang 2 (夷 zhang 2 )偏 zhang 2 )问 zhang 2 )值 zhang 2 )债 zhang 2 )兼 zhang 2 (政 zhang 2 (亮 zhang 2 )培 zhang 2 (派 zhang 2 )咖 zhang 2 )邮 zhang 2 )钱 zhang 2 (误 zhang 2 (伍 zhang 2 )睡 zhang 2 )士 zhang 2 (你 zhang 2 )吸 zhang 2 (们 zhang 2 )界 zhang 2 (渠 zhang 2 )唯 zhang 2 )由 zhang 2 (笳 zhang 1 (凭 zhang 1 (焉 zhang 1 (儒 zhang 1 )评 zhang 1 )诘 zhang 1 )怡 zhang 1 )讲 zhang 1 )访 zhang 1 (耍 zhang 1 )止 zhang 1 )色 zhang 1 (率 zhang 1 )们 zhang 1 )裴 zhang 1 )血 zhang 1 (猴 zhang 1 )蠢 zhang 1 )御 zhang 1 )烦 zhang 1 (创 zhang 1 )楼 zhang 1 (愧 zhang 1 )代 zhang 1 (痛 zhang 1 )丘 zhang 1 )个 zhang 1 )迦 zhang 1 )迹 zhang 1 )辑 zhang 1 )辩 zhang 1 (听 zhang 1 )轶 zhang 1 (屯 zhang 1 (圆 zhang 1 (圭 zhang 1 (炙 zhang 1 (靖 zhang 1 (皋 zhang 1 )趁 zhang 1 (盟 zhang 1 (盦 zhang 1 )态 zhang 1 )设 zhang 1 (秀 zhang 1 (烦 zhang 1 )雒 zhang 1 )艾 zhang 1 )怒 zhang 1 )胖 zhang 1 )惯 zhang 1 )肉 zhang 1 )签 zhang 1 (皓 zhang 1 (拚 zhang 1 )耐 zhang 1 )致 zhang 1 )晕 zhang 1 (娜 zhang 1 )意 zhang 1 )虽 zhang 1 (厚 zhang 1 )昏 zhang 1 (诫 zhang 1 )权 zhang 1 )札 zhang 1 )朱 zhang 1 (忝 zhang 1 (酬 zhang 1 )萎 zhang 1 (纡 zhang 1 )亩 zhang 1 )宣 zhang 1 )蕃 zhang 1 (帮 zhang 1 )审 zhang 1 )蔬 zhang 1 )竟 zhang 1 )站 zhang 1 )穆 zhang 1 (妙 zhang 1 (慧 zhang 1 (肋 zhang 1 )玛 zhang 1 )喊 zhang 1 (埃 zhang 1 )孪 zhang 1 (耿 zhang 1 )溺 zhang 1 )鬼 zhang 1 )规 zhang 1 )颇 zhang 1 )始 zhang 1 )研 zhang 1 )姓 zhang 1 )移 zhang 1 )奇 zhang 1 )夫 zhang 1 )给 zhang 1 (斥 zhang 1 )扰 zhang 1 )幸 zhang 1 )祖 zhang 1 )罗 zhang 1 )罩 zhang 1 (枕 zhang 1 )岂 zhang 1 )鲜 zhang 1 (朗 zhang 1 )餐 zhang 1 )巧 zhang 1 )邅 zhang 1 (曾 zhang 1 )狎 zhang 1 )外 zhang 1 )剂 zhang 1 )剧 zhang 1 )绮 zhang 1 )受 zhang 1 )厨 zhang 1 (样 zhang 1 (核 zhang 1 )匡 zhang 1 )炉 zhang 1 )邯 zhang 1 (诸 zhang 1 )停 zhang 1 )做 zhang 1 )遴 zhang 1 )倡 zhang 1 )决 zhang 1 )闹 zhang 1 (止 zhang 1 (趯 zhang 1 )倒 zhang 1 )障 zhang 1 (赏 zhang 1 )育 zhang 1 )垅 zhang 1 (泊 zhang 1 (泰 zhang 1 )坎 zhang 1 )温 zhang 1 (汀 zhang 1 )哈 zhang 1 )必 zhang 1 (迎 zhang 1 (伽 zhang 1 )缓 zhang 1 )吧 zhang 1 (湜 zhang 1
螝 | hui 2 (<S> gui 1 )蛾 gui 1
愞 | nuo 3
丬 | zhuang 2 (柴 jiang 1 )<E> jiang 1
蛇 | she 2642 (委 yi 23 )而 yi 2 )威 yi 1 )结 yi 1 )攫 yi 1
嗑 | ke 16
衘 | yu 2 (<S> xian 1 )香 xian 1
啦 | la 208 )梦 a 6
迭 | die 331
楮 | chu 46
辂 | lu 56
眽 | mi 5
濂 | lian 81
镑 | bang 25
锐 | rui 956
侗 | dong 282 )祝 tong 1
爪 | zhao 1014 (利 zhua 77 )子 zhua 54 (的 zhua 45 )卫 zhua 8 (棘 zhua 5 (猫 zhua 5 )蟾 zhua 5 (半 zhua 3 )德 zhua 3 )威 zhua 2 )领 zhua 2 )儿 zhua 2 )队 zhua 2 )尖 zhua 2 (脊 zhua 1 (西 zhua 1 )握 zhua 1 )掩 zhua 1 (透 zhua 1 )猎 zhua 1 )恶 zhua 1 )项 zhua 1 (单 zhua 1 )奇 zhua 1 )祭 zhua 1 (前 zhua 1 )级 zhua 1 (锁 zhua 1 )一 zhua 1 (赤 zhua 1 )徳 zhua 1 )祝 zhua 1 )罩 zhua 1 )蜥 zhua 1 (腹 zhua 1 )眼 zhua 1 )法 zhua 1 (迦 zhua 1 )沙 zhua 1 )屡 zhua 1 )气 zhua 1 )水 zhua 1 )斗 zhua 1 )镇 zhua 1 )型 zhua 1
伬 | chi 3
騺 | chi 2
棙 | li 3
襘 | gui 4
曝 | bao 311 )衣 pu 11 )露 pu 9 (献 pu 5 )晒 pu 4 (外 pu 3 (时 pu 2 (气 pu 2 (得 pu 1 (隔 pu 1 )之 pu 1 )十 pu 1 (扰 pu 1
鵠 | gu 3
幢 | zhuang 145 (经 chuang 15 )幢 chuang 5 (幢 chuang 5 )研 chuang 3 )铭 chuang 2 )的 chuang 2 )二 chuang 1 )题 chuang 1 )一 chuang 1 (影 chuang 1 (黑 chuang 1 (高 chuang 1 )香 chuang 1 )记 chuang 1
童 | tong 2546
嗻 | zhe 4
笏 | hu 94
喐 | guo 17
厔 | shi 7 )<E> zhi 1
輗 | ni 5
果 | guo 5934
綠 | lu 18
倩 | qian 544
熨 | yun 57 )帖 yu 5 (不 yue 1 (意 yu 1 (电 yu 1 )整 yu 1 (汽 yu 1
鞼 | gui 3
滂 | pang 67
胞 | bao 3479
铦 | gua 13
赫 | he 1665
濬 | jun 25
旰 | gan 33
腳 | jiao 61
矼 | gang 4
榅 | yun 2 )<E> wen 1 (桃 wen 1
掉 | diao 602
鎩 | sha 2
籌 | chou 4
癐 | gui 3
鉨 | ni 9
獾 | huan 45
膊 | bo 57
爓 | xun 3
閒 | jian 19
傔 | qian 2 (<S> jian 1 )从 jian 1
責 | ze 9
蚰 | you 7
甽 | zhun 3 )<E> zhen 2 (沟 quan 1 (疆 zhen 1
草 | cao 14067
懊 | ao 47
鵍 | juan 2 )<E> huan 1 (鸫 huan 1
泬 | jue 22
綷 | cui 3
潀 | cong 3
藇 | xu 2
識 | shi 9
噦 | hui 3
偪 | bi 7
巷 | xiang 2443 )道 hang 40 (内 hang 2 (要 hang 2 (输 hang 2 (矿 hang 2 (风 hang 2 (外 hang 1 (碎 hang 1 (筛 hang 1 (拓 hang 1 (探 hang 1 (岩 hang 1
凿 | zao 503
欃 | chan 17
猓 | guo 10
斜 | xie 2593
怵 | chu 35
庶 | shu 360
墺 | ao 3
劾 | he 196
泂 | jiong 6
惊 | jing 2868
苞 | bao 751
姤 | du 13
叨 | dao 131 )扰 tao 1 )在 tao 1
淬 | cui 478
篸 | sen 12
踔 | chuo 33
挢 | jiao 15
鬲 | ge 28
抷 | pei 2
贾 | jia 1714 (商 gu 20 )人 gu 8 (大 gu 6 )祸 gu 5 (富 gu 4 )列 gu 3 (良 gu 3 (巨 gu 3 (姬 gu 2 )皆 gu 2 )辐 gu 1 )竞 gu 1 (住 gu 1 (失 gu 1 )宾 gu 1 )识 gu 1 (逐 gu 1 )指 gu 1 (汉 gu 1 )逾 gu 1 )致 gu 1 (竿 gu 1 )在 gu 1 )欺 gu 1 (跃 gu 1 )争 gu 1 (唯 gu 1 (鲁 gu 1 )归 gu 1 (蓄 gu 1 (谈 gu 1 (腹 gu 1 (羊 gu 1 )将 gu 1 )负 gu 1 )上 gu 1 )故 gu 1
扌 | ti 6
湔 | jian 49
查 | cha 3490 )慎 zha 4 )尿 zha 1 )娜 zha 1
佪 | huai 7
仿 | fang 554
傀 | kui 100 )奇 gui 1 (抽 gui 1 )标 gui 1 )异 gui 1 (李 gui 1
嚄 | huo 3
氓 | mang 147 (群 meng 3 (愚 meng 3 )犹 meng 2
鸟 | niao 3960 )跩 diao 1
單 | chan 50
欽 | qin 2
摣 | zha 4
维 | wei 8025
擸 | la 8
櫼 | jian 3
刂 | li 2
瞯 | jian 2
谾 | long 2 (崆 hong 1 )<E> hong 1
煀 | qu 2
睄 | qiao 3
捌 | ba 20035
属 | shu 6451 (相 zhu 25 )意 zhu 7 )目 zhu 4 )望 zhu 3 (联 zhu 3 (云 zhu 3 (连 zhu 2 (波 zhu 2 )要 zhu 1 (咸 zhu 1 )莫 zhu 1 (塘 zhu 1 )慰 zhu 1 )更 zhu 1
惡 | e 16
蝤 | you 4 (如 qiu 1 )蛴 qiu 1 (<S> qiu 1
鋭 | rui 22
埯 | an 4
飱 | can 5
巳 | si 153
恶 | e 3471 (好 wu 45 (憎 wu 20 (厌 wu 15 )死 wu 14 (可 wu 12 (深 wu 7 )痛 wu 5 (交 wu 4 )居 wu 3 )肩 wu 2 )内 wu 2 )缝 wu 2 )细 wu 1 )啊 wu 1 )苦 wu 1 )毁 wu 1 )殊 wu 1 )装 wu 1 )胸 wu 1 )那 wu 1 )乖 wu 1 )绝 wu 1 )惟 wu 1 )肠 wu 1 )术 wu 1 )治 wu 1 )后 wu 1 )尚 wu 1 )喷 wu 1 )留 wu 1 (百 wu 1
汾 | fen 422
朏 | fei 4
餛 | hun 2
鎬 | gao 3
咮 | zhou 9
遁 | dun 330
雚 | guan 4
称 | cheng 2214 (对 chen 440 )性 chen 43 )意 chen 29 )心 chen 18 (相 chen 17 )给 chen 13 )身 chen 12 )线 chen 11 )化 chen 9 )式 chen 8 )相 chen 7 )轴 chen 7 )张 chen 7 )形 chen 6 )密 chen 5 )晶 chen 5 )型 chen 5 )类 chen 5 )双 chen 4 )孔 chen 4 )荷 chen 4 )卵 chen 4 (稳 chen 4 )运 chen 4 )体 chen 4 )波 chen 4 )差 chen 4 )现 chen 3 (儿 chen 3 )空 chen 3 )模 chen 3 )原 chen 3 )面 chen 3 )职 chen 3 )能 chen 3 )碳 chen 3 )点 chen 3 )函 chen 3 )关 chen 3 )褶 chen 3 )回 chen 3 )操 chen 3 )陀 chen 3 )信 chen 3 )矩 chen 3 )输 chen 3 )循 chen 3 )转 chen 3 )断 chen 3 )四 chen 2 )位 chen 2 )破 chen 2 )炉 chen 2 )联 chen 2 )要 chen 2 )图 chen 2 )布 chen 2 )群 chen 2 )载 chen 2 )系 chen 2 )浸 chen 2 )部 chen 2 )向 chen 2 )方 chen 2 (要 chen 1 )拉 chen 1 )顶 chen 1 (妨 chen 1 )乳 chen 1 )势 chen 1 )簇 chen 1 )战 chen 1 )尖 chen 1 )度 chen 1 )曲 chen 1 )取 chen 1 )发 chen 1 )吟 chen 1 )怜 chen 1 )单 chen 1 )挤 chen 1 )背 chen 1 )加 chen 1 )梁 chen 1 )交 chen 1 )增 chen 1 )邻 chen 1 )态 chen 1 )选 chen 1 (窄 chen 1 )自 chen 1 (花 chen 1 )传 chen 1 )奏 chen 1 )焊 chen 1 )结 chen 1 (新 chen 1 )序 chen 1 )级 chen 1 )扩 chen 1 )幼 chen 1 )星 chen 1 )连 chen 1 )进 chen 1 )反 chen 1 )构 chen 1 )带 chen 1 )效 chen 1 (铺 chen 1 )束 chen 1 )镜 chen 1 )轧 chen 1 )法 chen 1 )瓦 chen 1 )调 chen 1 )粒 chen 1 (开 chen 1 )展 chen 1 )山 chen 1 (非 chen 1 )水 chen 1 )距 chen 1 )打 chen 1 (曹 chen 1 )素 chen 1 )用 chen 1
而 | er 6801
殑 | qing 2 (步 jing 1 )<E> jing 1
鞙 | juan 8
缞 | cui 5
欦 | qian 2
辩 | bian 657
璯 | hui 2
餲 | ai 4
檻 | jian 2
嗅 | xiu 96
恌 | tiao 3
濩 | hu 47
捶 | chui 94
敺 | qu 4 (秦 ou 1 (<S> ou 1 )九 ou 1 )人 ou 1
觽 | xi 3 (佩 wei 1 )<E> wei 1
鮆 | ci 3
逗 | dou 143
抠 | kou 33
朹 | gui 4
袼 | ge 3
噃 | fan 2 )<E> bo 1 (係 bo 1
燂 | tan 4
腍 | dian 8
赕 | dan 4
鏖 | ao 28
臢 | za 5
桧 | gui 95 (秦 hui 2 )之 hui 2 (王 hui 1 (红 hui 1 )林 hui 1 )木 hui 1
详 | xiang 376
六 | liu 25610 )合 lu 255 )安 lu 46 (品 lu 15 (庄 lu 10 (意 lu 7 (出 lu 6 (制 lu 4 (徽 lu 3 (军 lu 2 (然 lu 2 (玄 lu 2 (省 lu 2 (声 lu 2 (桥 lu 2 (身 lu 2 (洒 lu 2 (凑 lu 1 (厨 lu 1 (锅 lu 1 (由 lu 1 (钓 lu 1 (震 lu 1 (隘 lu 1 (盖 lu 1 (回 lu 1 (队 lu 1 (芥 lu 1 (荡 lu 1 (芒 lu 1 (扫 lu 1 (罢 lu 1 (订 lu 1
鑯 | qian 2 (镜 jian 1 )毫 jian 1
孱 | chan 42
鹳 | guan 127
璅 | suo 8
锄 | chu 291
娆 | rao 33
宛 | wan 601
躩 | jue 6
阮 | ruan 1413
崴 | wai 38 )嵬 wei 1
殻 | ke 11
踾 | bi 2
勁 | jin 3
藏 | cang 4656 (西 zang 497 (道 zang 108 (宝 zang 83 (三 zang 73 )南 zang 71 )族 zang 70 (地 zang 52 )洞 zang 49 (大 zang 48 )中 zang 33 )文 zang 32 )法 zang 29 )北 zang 28 )语 zang 27 (青 zang 27 )大 zang 26 (汉 zang 24 (川 zang 23 )传 zang 21 )菩 zang 20 (国 zang 17 )民 zang 16 )路 zang 16 )香 zang 16 )青 zang 16 )人 zang 15 )红 zang 15 )药 zang 13 )自 zang 13 )学 zang 13 )论 zang 12 )王 zang 12 )天 zang 11 )东 zang 10 )高 zang 10 (武 zang 10 )式 zang 9 )岩 zang 9 )医 zang 9 (半 zang 8 )虎 zang 8 )马 zang 8 )太 zang 8 )纪 zang 8 )布 zang 8 )白 zang 8 )戏 zang 7 )十 zang 7 )野 zang 7 )佛 zang 6 )木 zang 6 )密 zang 6 )风 zang 6 )史 zang 6 )玄 zang 6 )公 zang 6 )三 zang 5 )举 zang 5 )沙 zang 5 (鲁 zang 5 )林 zang 5 )研 zang 5 )黄 zang 5 )圣 zang 5 )银 zang 5 (北 zang 4 (眼 zang 4 )考 zang 4 )星 zang 4 )对 zang 4 )科 zang 4 )精 zang 4 )取 zang 4 )党 zang 4 )入 zang 4 )雪 zang 4 (入 zang 3 )证 zang 3 (都 zang 3 )梅 zang 3 )辑 zang 3 (坝 zang 3 )象 zang 3 )战 zang 3 )昙 zang 3 )棱 zang 3 )札 zang 3 )蒲 zang 3 )蒿 zang 3 )档 zang 3 )政 zang 3 )立 zang 3 )康 zang 3 )鹅 zang 3 )微 zang 3 )独 zang 3 )友 zang 3 (方 zang 3 )八 zang 3 )阙 zang 3 )阿 zang 3 )短 zang 3 )矿 zang 3 (进 zang 3 )钥 zang 3 )电 zang 3 )羚 zang 2 (释 zang 2 (儿 zang 2 (具 zang 2 )樱 zang 2 )说 zang 2 )段 zang 2 )正 zang 2 )裂 zang 2 )梨 zang 2 )树 zang 2 (加 zang 2 )源 zang 2 )亚 zang 2 (锋 zang 2 )鳞 zang 2 (甫 zang 2 )七 zang 2 )丝 zang 2 )游 zang 2 )远 zang 2 )迷 zang 2 )会 zang 2 )越 zang 2 (附 zang 2 (惊 zang 2 (姑 zang 2 )芝 zang 2 (外 zang 2 (祝 zang 2 (塔 zang 2 )茜 zang 2 )悬 zang 2 (孜 zang 2 )蛇 zang 2 )曲 zang 2 )曰 zang 2 )普 zang 2 )是 zang 2 )柯 zang 2 )蝇 zang 2 )旅 zang 2 )斑 zang 2 )教 zang 2 )婆 zang 2 )堂 zang 2 (尼 zang 2 )守 zang 2 )宾 zang 2 )宽 zang 2 )字 zang 2 )节 zang 2 )符 zang 2 )墨 zang 2 (援 zang 2 )奏 zang 2 )饭 zang 2 (扎 zang 2 )干 zang 2 )广 zang 2 )师 zang 2 )归 zang 2 )鼠 zang 2 )糙 zang 2 (月 zang 2 )川 zang 2 )已 zang 2 )双 zang 2 )发 zang 2 )厚 zang 2 )獐 zang 2 )卡 zang 2 )卷 zang 2 (族 zang 2 )猎 zang 2 )区 zang 2 )僧 zang 2 )那 zang 2 (语 zang 2 )点 zang 2 )灯 zang 2 )庵 zang 2 )问 zang 2 )农 zang 2 )回 zang 2 )随 zang 2 )隔 zang 2 )附 zang 2 )胞 zang 2 )土 zang 2 )瓜 zang 2 )钓 zang 2 )球 zang 2 )含 zang 2 )喇 zang 2 )唐 zang 2 )锦 zang 2 (先 zang 1 (关 zang 1 )竹 zang 1 )裸 zang 1 (化 zang 1 )栎 zang 1 )格 zang 1 )核 zang 1 )角 zang 1 )榛 zang 1 (爱 zang 1 (牙 zang 1 (画 zang 1 )泡 zang 1 )迎 zang 1 )体 zang 1 )佑 zang 1 (垭 zang 1 )治 zang 1 )求 zang 1 (土 zang 1 )岸 zang 1 )跋 zang 1 (皮 zang 1 (育 zang 1 )润 zang 1 )诺 zang 1 )赋 zang 1 )浪 zang 1 )苎 zang 1 )拟 zang 1 )芋 zang 1 )扁 zang 1 )扭 zang 1 )艺 zang 1 )戡 zang 1 )提 zang 1 )菝 zang 1 (碛 zang 1 )菥 zang 1 )草 zang 1 (堡 zang 1 (破 zang 1 (砻 zang 1 )警 zang 1 )挭 zang 1 )茶 zang 1 (跟 zang 1 (察 zang 1 )职 zang 1 )慈 zang 1 )慧 zang 1 (马 zang 1 )暗 zang 1 )暴 zang 1 )柏 zang 1 )螺 zang 1 )杓 zang 1 )杭 zang 1 (尸 zang 1 )最 zang 1 (龛 zang 1 )蓼 zang 1 (念 zang 1 )葶 zang 1 (录 zang 1 )旋 zang 1 )箭 zang 1 )早 zang 1 )索 zang 1 (帏 zang 1 )攘 zang 1 )洼 zang 1 )髓 zang 1 )骚 zang 1 )垫 zang 1 )驻 zang 1 )鹿 zang 1 (民 zang 1 )孩 zang 1 (耳 zang 1 (科 zang 1 )碧 zang 1 )姜 zang 1 )顿 zang 1 )堇 zang 1 (荻 zang 1 (节 zang 1 )秦 zang 1 )如 zang 1 (拓 zang 1 )绒 zang 1 )绢 zang 1 )绣 zang 1 )绿 zang 1 )繁 zang 1 )平 zang 1 )鸢 zang 1 )鸭 zang 1 )忍 zang 1 )翠 zang 1 )美 zang 1 (营 zang 1 (摄 zang 1 (果 zang 1 (螺 zang 1 )珊 zang 1 (札 zang 1 )嵩 zang 1 )崖 zang 1 )狗 zang 1 )狼 zang 1 )缺 zang 1 )犭 zang 1 )前 zang 1 )牛 zang 1 )牡 zang 1 )牻 zang 1 )特 zang 1 )列 zang 1 )叛 zang 1 )獚 zang 1 )卫 zang 1 (庆 zang 1 (讨 zang 1 (诃 zang 1 )溲 zang 1 (座 zang 1 )里 zang 1 )凤 zang 1 )凯 zang 1 )凹 zang 1 )军 zang 1 )冬 zang 1 )酸 zang 1 )盐 zang 1 )陀 zang 1 (洛 zang 1 )阔 zang 1 )瘤 zang 1 )鞭 zang 1 )圆 zang 1 )钱 zang 1 (楞 zang 1 )鑫 zang 1 )吊 zang 1 )琉 zang 1 )吽 zang 1 (源 zang 1 (京 zang 1 (亮 zang 1 (从 zang 1 )蔷 zang 1 (丰 zang 1 (蹄 zang 1 )男 zang 1
浔 | xun 198
磝 | ao 3
荠 | ji 268 (荸 qi 40 )素 qi 1 )一 qi 1 )瓶 qi 1 )萝 qi 1 )山 qi 1
嗯 | en 13 )那 ng 1
忳 | dun 3
扶 | fu 1014
袒 | tan 44
鄗 | hao 2
掠 | lue 319 (掳 lve 3 (城 lve 1 )人 lve 1 (攻 lve 1 (浮 lve 1 )视 lve 1 )取 lve 1 (抢 lve 1 (飞 lve 1
稱 | chen 5
栽 | zai 761
奇 | qi 5715 )偶 ji 39 )数 ji 19 (向 ji 6 (全 ji 2 (带 ji 2 )峭 ji 2 )零 ji 2 (烃 ji 1 (块 ji 1 (鼓 ji 1 (组 ji 1
筛 | shai 619
點 | dian 56
杣 | shan 2 )昌 mian 1 (寺 mian 1
諦 | di 4
柸 | pei 2 (<S> bei 1 )油 bei 1
郃 | he 9
蓋 | gai 10
裓 | ge 7
燙 | dang 2
揥 | di 3
壳 | ke 1227 (甲 qiao 59 (地 qiao 37 )层 qiao 36 )体 qiao 20 (龟 qiao 17 (薄 qiao 16 (脱 qiao 10 )运 qiao 9 (内 qiao 8 )动 qiao 7 (介 qiao 6 )牌 qiao 5 (毒 qiao 4 )板 qiao 4 (满 qiao 4 )菜 qiao 3 (包 qiao 3 (充 qiao 3 )蟹 qiao 3 )理 qiao 3 (躯 qiao 3 )斗 qiao 3 )战 qiao 2 )变 qiao 2 (压 qiao 2 )纲 qiao 2 )带 qiao 2 )促 qiao 2 )矿 qiao 2 )垂 qiao 2 )青 qiao 2 )波 qiao 2 (阀 qiao 2 )殳 qiao 1 (速 qiao 1 )卡 qiao 1 (荷 qiao 1 )欲 qiao 1 (段 qiao 1 )增 qiao 1 )蝗 qiao 1 )用 qiao 1 )净 qiao 1 )地 qiao 1 (料 qiao 1 )盘 qiao 1 )蛤 qiao 1 )隆 qiao 1 )蚀 qiao 1 )红 qiao 1 (封 qiao 1 )轧 qiao 1 )弯 qiao 1 )密 qiao 1 )蓝 qiao 1 (矿 qiao 1 (开 qiao 1 )山 qiao 1 (蝉 qiao 1 (亚 qiao 1 )巨 qiao 1 (盒 qiao 1
鯵 | can 6
咀 | ju 284 (英 zui 2 )站 zui 1 )银 zui 1 )咒 zui 1 )巧 zui 1
搋 | chuai 2
戏 | xi 2362 (於 hu 4 )社 hu 2 )独 hu 1 )嗟 hu 1 )劳 hu 1
踧 | cu 21
眭 | gui 10
肸 | xi 8 (佛 bi 3 )以 bi 2 )召 bi 1
蝍 | ji 5
闖 | chuang 2 (衝 chen 1 )<E> chen 1
恣 | zi 212 )四 zei 1
鑫 | xin 5103
诪 | chou 3
